idx,frame_id,label_present,geometry_ok,rendered,pallet_type,diagnostic_mode,noise_tier,image_w,image_h,fx,fy,cx,cy,label_reproj_consistency_px,camera_distance_measured_m,camera_distance_used_m,camera_distance_source,camera_distance_limit_m,elevation_deg_actual,projected_size_actual,object_depth_z_m,mask_m0_area,mask_m0_bbox_w_px,mask_m0_bbox_h_px,mask_m0_min_side_px,bbox_all_w_px,bbox_all_h_px,bbox_all_min_side_px,bbox_all_diag_px,bbox_vis_w_px,bbox_vis_h_px,bbox_vis_min_side_px,bbox_vis_diag_px,bbox_vis_area_px2,visible_kp_min_pair_dist_px,visible_kp_hull_area_px2,inframe_corner_count,visible_corner_count,visible_kp_count,V_vis_label,visible_corner_count_matches_label,pnp_exact_success,pnp_exact_inliers,pnp_exact_reproj_mean_px,pnp_exact_reproj_max_px,pnp_exact_trans_err_cm,pnp_exact_rot_err_deg,canonical3d_exact_reproj_mean_px,mc1px_solve_fail_rate,mc1px_diverged_rate,mc1px_pose_fail_rate,mc1px_trans_cm_q50,mc1px_trans_cm_q90,mc1px_trans_cm_q95,mc1px_rot_deg_q50,mc1px_rot_deg_q90,mc1px_rot_deg_q95,mc1px_reproj_px_q50,mc1px_reproj_px_q90,mc1px_reproj_px_q95,mc2px_solve_fail_rate,mc2px_diverged_rate,mc2px_pose_fail_rate,mc2px_trans_cm_q50,mc2px_trans_cm_q90,mc2px_trans_cm_q95,mc2px_rot_deg_q50,mc2px_rot_deg_q90,mc2px_rot_deg_q95,mc2px_reproj_px_q50,mc2px_reproj_px_q90,mc2px_reproj_px_q95,mc3px_solve_fail_rate,mc3px_diverged_rate,mc3px_pose_fail_rate,mc3px_trans_cm_q50,mc3px_trans_cm_q90,mc3px_trans_cm_q95,mc3px_rot_deg_q50,mc3px_rot_deg_q90,mc3px_rot_deg_q95,mc3px_reproj_px_q50,mc3px_reproj_px_q90,mc3px_reproj_px_q95,physical_valid,physical_violations,physical_unknown,gate_valid,gate_valid_unknown,gate_unknown_fields,G1_pass,G2_pass,G3_pass,G4_pass,G5_pass,pnp_eligible_candidate_2cell,pnp_eligible_candidate_3cell,pnp_eligible_candidate_4cell,tiny_warning,pnp_stress
30,f0030,True,True,True,Pallet_0,controlled-occlusion,,960,540,605.9065,605.9065,480,270,1.1368684e-13,7.5442254,7.5442254,label_recomputed,10,36.316,,7.0323493,6679,120,71,71,122.25645,81.420883,81.420883,146.88771,105.54213,69.508207,69.508207,126.37457,7336.0444,10.353603,3511.8366,7,5,6,5,True,True,6,1.3496781e-05,2.2732258e-05,0.00016102468,1.4934939e-05,1.2073491e-05,0,0,0.585,6.0391016,12.680296,18.09706,1.1490277,1.9998495,2.3803919,0.86628533,1.2311635,1.355058,0,0.005,0.785,10.812122,30.871984,38.844534,2.3578022,4.1563464,5.0548112,1.7201646,2.4954857,2.7394226,0,0.09,0.905,22.051255,84.603492,206.90581,3.7964886,11.130983,38.318051,2.6895422,6.8645299,12.693368,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
31,f0031,True,True,True,Pallet_1,clean-static,,640,480,426.12738,426.12738,320,240,5.6843419e-14,1.984624,1.984624,label_recomputed,10,2.01,,1.6793808,10167,273,52,52,482.19865,58.703536,58.703536,485.75883,173.38232,44.778523,44.778523,179.07134,7763.8044,26.875721,4176.3204,4,4,5,4,True,True,5,1.6595965e-05,2.983818e-05,0.0001207362,4.3534085e-06,1.7949169e-05,0,0,0.01,1.1228459,2.690393,3.1981929,0.48191854,0.76725249,0.8845447,0.83421071,1.2230076,1.3354009,0,0.005,0.1,2.262298,4.9958587,6.1956877,0.97913477,1.6016318,1.8049397,1.6366713,2.5026851,2.8553236,0,0.005,0.3,3.1337158,7.4955529,9.0563951,1.518846,2.4890907,2.7592767,2.3355438,3.7968571,4.1904427,True,,ground_continuity_pass,False,False,,True,True,True,True,False,True,True,True,False,False
32,f0032,True,True,True,Pallet_3,clean-static,,960,540,607.63636,607.63636,480,270,5.6843419e-14,0.813717,0.813717,label_recomputed,10,9.402,,0.76833258,297377,960,342,342,37528.525,9120.2032,9120.2032,38620.827,91.62451,83.267925,83.267925,123.80872,7629.3828,60.778475,2804.1103,2,2,3,2,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,ground_continuity_pass,False,False,,False,True,True,True,True,False,False,False,False,True
33,f0033,True,True,True,Pallet_0,controlled-occlusion,,560,560,605.9065,605.9065,280,280,5.6843419e-14,2.630093,2.630093,label_recomputed,10,6.907,,2.4312601,25034,379,87,87,388.61897,93.175933,93.175933,399.63291,234.64209,81.084277,81.084277,248.25706,19025.784,38.773322,10267.138,7,5,6,5,True,True,6,5.9729642e-06,7.6483783e-06,1.7459474e-05,1.2074183e-06,8.3505797e-06,0,0,0,0.86403905,2.4347045,2.6686033,0.30952338,0.52379537,0.61180145,0.85411715,1.2782088,1.3725236,0,0,0.105,2.0261218,5.1200694,6.3549027,0.60104964,1.0225684,1.1191372,1.7225281,2.4919325,2.7362566,0,0,0.335,3.2983157,7.396241,9.6298151,0.93190635,1.5247745,1.7001029,2.5443571,3.7416986,4.0641885,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
34,f0034,True,True,True,Pallet_2,clean-static,,720,480,504.24808,504.24808,360,240,2.8421709e-14,6.2015912,6.2015912,label_recomputed,10,5.459,,5.3616588,3221,145,31,31,165.85202,31.837924,31.837924,168.88027,83.298466,31.837924,31.837924,89.175602,2652.0503,3.564482,1970.5714,6,6,7,6,True,True,7,5.1257722e-06,8.355867e-06,4.586765e-05,2.9575587e-06,5.1249778e-06,0,0.005,0.525,5.4498938,12.909335,13.703922,0.67151702,1.2486824,1.3975916,0.95729802,1.2624449,1.3645448,0,0.045,0.76,11.466691,26.808853,34.211943,1.667736,2.8316067,3.6058413,1.9526821,2.7614241,3.3262419,0,0.17,0.89,17.499724,49.687043,433.71957,2.6046339,59.993742,60.766,2.9407053,45.592181,51.026606,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,True
35,f0035,True,True,True,Pallet_1,clean-static,,640,480,463.27309,463.27309,320,240,5.6843419e-14,26.700885,26.700885,label_recomputed,10,22.124,,25.211664,212,30,13,13,30.206306,13.638701,13.638701,33.142648,30.206306,13.638701,13.638701,33.142648,411.97478,2.2648067,228.91574,8,8,9,8,True,True,9,6.676068e-06,1.3791773e-05,0.0016704558,2.9452097e-05,9.2882091e-06,0,0.255,0.96,54.753248,142.26872,178.55361,3.8920885,36.926388,39.323224,1.0829716,5.0603643,5.3141674,0,0.625,0.995,118.36979,352.57544,483.83715,8.5576557,78.279424,130.83231,2.2085007,5.501525,5.8880352,0,0.805,1,197.36772,614.55106,731.32871,16.248636,134.64347,141.60344,3.2400956,5.9146298,6.466377,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
36,f0036,True,True,True,Pallet_3,clean-static,,640,480,316.75367,316.75367,320,240,5.6843419e-14,0.84368484,0.84368484,label_recomputed,10,10.27,,0.84368484,124785,640,281,281,1302.6637,297.42171,297.42171,1336.1858,184.46747,40.960211,40.960211,188.96028,7555.8265,32.820587,6732.5615,4,4,5,4,True,True,5,1.0023681e-05,1.7368845e-05,2.9674831e-05,1.9913252e-05,1.0153322e-05,0,0,0.085,0.83853006,3.2778669,24.622747,0.50450381,0.88891433,1.0490937,0.89163634,2.2031217,11.33389,0,0,0.235,1.7589435,25.436864,26.666911,0.98685435,2.1509212,2.6692011,1.6920746,11.72201,11.930629,0,0,0.395,3.5539981,26.715815,27.94529,1.7382513,3.8194161,4.3689188,2.9691666,12.448524,12.791327,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
37,f0037,True,True,True,Pallet_1,controlled-occlusion,,960,540,605.9065,605.9065,480,270,1.1368684e-13,1.7598046,1.7598046,label_recomputed,10,19.036,,1.6764607,85464,573,274,274,595.3522,279.08423,279.08423,657.51977,573.74518,238.03493,238.03493,621.16355,136571.39,43.378731,58837.839,7,5,5,5,True,True,5,1.137294e-05,2.1695832e-05,6.6349377e-06,2.9575587e-06,1.2932641e-05,0,0,0,0.34363901,0.68941383,0.82651509,0.24063301,0.38638225,0.43882581,0.84774136,1.349977,1.5015219,0,0,0.005,0.72864976,1.2890855,1.5489868,0.46241086,0.74881414,0.85934918,1.6832376,2.5277138,2.7053131,0,0.02,0.02,1.0994846,2.2361222,2.8094132,0.70433679,1.2461035,1.5282481,2.5045961,4.0527793,4.4235795,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
38,f0038,True,True,True,Pallet_0,controlled-occlusion,,640,480,515.64586,515.64586,320,240,2.5757174e-14,2.1065095,2.1065095,label_recomputed,10,3.479,,1.9384069,21976,374,71,71,383.73675,77.117332,77.117332,391.40896,199.06635,64.297815,64.297815,209.19278,12799.531,44.12919,6415.5905,6,4,5,4,True,True,5,75.240765,118.46445,138.27457,45.66968,1.2002165e-05,0,0.025,0.09,1.4224992,4.0214283,7.5697268,0.37853685,0.7271607,0.88227496,0.81568268,1.4116595,2.6035645,0,0.05,0.285,2.7615967,18.776139,97.31497,0.79393203,1.6863865,3.722857,1.6620143,5.4549262,19.011821,0,0.045,0.39,3.97384,12.175634,61.99931,1.1165945,2.2614052,3.2783479,2.3839328,4.2438779,15.931252,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
39,f0039,True,True,True,Pallet_2,clean-static,,640,480,497.92797,497.92797,320,240,5.6843419e-14,4.3040611,4.3040611,label_recomputed,10,14.59,,4.0640055,7742,171,68,68,171.9239,69.336924,69.336924,185.37917,171.9239,69.336924,69.336924,185.37917,11920.675,13.019896,8695.6461,8,8,9,8,True,True,9,1.2503813e-05,2.0203053e-05,6.6154943e-05,6.1566493e-06,1.3193285e-05,0,0,0.03,1.5421084,3.4646438,4.0365705,0.50273624,0.76751336,0.83411821,1.001511,1.3395035,1.4779368,0,0,0.285,3.2739174,7.5671377,8.5321412,1.0058876,1.5646979,1.6697432,2.0656466,2.6608778,2.8350431,0,0,0.53,5.3183085,11.295884,13.153536,1.7012694,2.635504,2.8581806,3.1268169,3.9687066,4.1569357,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
41,f0041,True,True,True,Pallet_3,clean-static,,560,560,393.54789,393.54789,280,280,5.6843419e-14,84.267298,84.267298,label_recomputed,10,21.818,,84.267298,10,6,2,2,6.7113023,2.621808,2.621808,7.2052381,6.7113023,2.621808,2.621808,7.2052381,17.595746,0.6568933,13.140535,8,8,9,8,True,True,9,3.3726638e-06,6.4133761e-06,0.0031884734,4.6763109e-05,3.8743563e-06,0,0.95,1,907.12683,3666.8534,5690.0269,21.534209,132.27977,138.01698,1.0895045,1.4638646,1.566452,0,0.985,1,1572.1143,3531.4508,6332.3664,51.085081,142.34778,164.38505,2.1844587,2.7611435,2.8466674,0,1,1,2614.5987,7251.3114,11002.911,78.23694,157.15358,163.80368,3.1322645,4.206021,4.3933891,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
42,f0042,True,True,True,Pallet_1,clean-static,,960,540,365.85865,365.85865,480,270,5.6843419e-14,1.5973111,1.5973111,label_recomputed,10,6.682,,1.4265325,28517,448,96,96,498.26477,96.298198,96.298198,507.4851,174.24533,96.298198,96.298198,199.08485,16779.511,19.962953,10433.617,6,6,7,6,True,True,7,9.4372975e-06,1.5790346e-05,1.9710939e-05,2.4148365e-06,9.4413819e-06,0,0,0,0.87742546,2.1028689,2.4628075,0.32479746,0.65168296,0.70629706,0.94971373,1.2913085,1.4100805,0,0,0.025,1.9510754,4.0782484,4.4498109,0.5949462,1.1259956,1.335495,1.9148044,2.6916481,2.9364333,0,0,0.205,3.0370683,6.4008831,7.5467675,0.9247498,1.7435128,2.0935901,2.968647,3.9570499,4.3092662,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
43,f0043,True,True,True,Pallet_0,clean-static,,640,480,344.93253,344.93253,320,240,1.1368684e-13,3.1175213,3.1175213,label_recomputed,10,79.84,,3.1102107,11826,163,168,163,167.08878,172.37982,167.08878,240.06971,167.08878,172.37982,167.08878,240.06971,28802.735,1.4460833,15061.719,8,8,9,8,True,True,9,9.6572347e-06,2.8803868e-05,7.7635357e-06,1.8191591e-05,1.0274163e-05,0,0,0.075,1.3699998,3.3171826,3.9367183,2.3445011,4.5015578,5.1398168,1.1468571,1.5586656,1.6227593,0,0,0.49,3.1500406,6.1061915,7.1802292,4.8167602,8.8779174,10.064876,2.298153,2.8261052,3.276914,0,0,0.815,4.5742585,10.645431,12.582142,7.0764989,14.780452,19.317977,3.3331949,4.6704883,5.1109072,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
44,f0044,True,True,True,Pallet_1,clean-static,,720,480,605.9065,605.9065,360,240,5.6843419e-14,2.0378115,2.0378115,label_recomputed,10,24.735,,1.9241539,57436,320,226,226,464.72474,242.87762,242.87762,524.36497,273.57431,207.1257,207.1257,343.1384,56664.27,30.876526,30345.604,6,6,7,6,True,True,7,1.8025119e-05,6.187775e-05,1.7629933e-05,4.5177455e-06,1.7321328e-05,0,0,0,0.732099,1.9354842,2.0739173,0.35255377,0.55277037,0.66248787,0.97705594,1.276849,1.3764176,0,0,0.045,1.7710982,3.8075769,4.8944861,0.70636044,1.2225093,1.3555335,1.9722057,2.6768982,2.822803,0,0,0.155,2.231884,5.8018915,6.3389214,0.983426,1.6944167,2.055893,2.7987539,4.0136396,4.2648949,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
45,f0045,True,True,True,Pallet_2,clean-static,,960,540,636.45218,636.45218,480,270,1.1368684e-13,1.0083255,1.0083255,label_recomputed,10,61.347,,0.99254066,306577,960,476,476,1061.9334,1157.5496,1061.9334,1570.8672,539.20407,321.56914,321.56914,627.81187,173391.39,68.502515,72549.276,3,3,4,3,True,True,4,0.00012491552,0.00044669192,6.975829e-05,6.217911e-05,0.00012491552,0,0,0.185,2.7981858,6.1215436,7.2333211,2.5998955,5.5009554,6.4672152,4.1821665,9.2103428,10.960864,0,0,0.58,6.1248078,12.913774,16.985768,5.7521586,11.755873,13.903245,8.8716549,19.96393,26.406443,0,0,0.8,9.0242872,18.165595,24.918467,8.277429,16.660533,20.534094,12.577763,29.317451,39.802988,True,,ground_continuity_pass,False,False,,False,True,True,True,True,True,True,True,False,True
46,f0046,True,True,True,Pallet_0,controlled-occlusion,,640,480,473.01672,473.01672,320,240,5.6843419e-14,1.6696637,1.6696637,label_recomputed,10,56.233,,1.6189992,97023,362,385,362,367.40363,391.03061,367.40363,536.55416,362.86621,292.22619,292.22619,465.90561,106039.01,16.149877,44092.66,8,6,6,6,True,True,6,1.3247238e-05,2.9965046e-05,2.6073349e-05,2.4388654e-05,1.4513762e-05,0,0,0.035,1.5949876,3.7032582,4.6538572,1.2297558,2.898183,3.4916425,1.1137754,1.6336861,1.8062688,0,0,0.235,3.0541855,6.8506582,8.1599515,2.4589676,5.2785894,6.3046346,2.2443326,3.4542504,3.9939598,0,0.005,0.47,4.5185053,11.835939,13.962499,3.5298175,8.8321837,10.591793,3.3076059,5.0024076,6.2820769,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
47,f0047,True,True,True,Pallet_3,clean-static,,640,480,605.9065,605.9065,320,240,1.1368684e-13,2.6971427,2.6971427,label_recomputed,10,37.297,,2.56449,45258,350,207,207,369.49644,260.70625,260.70625,452.21164,179.78056,106.50962,106.50962,208.96255,19148.359,24.876789,10667.791,4,4,5,4,True,True,5,1.1111079e-05,1.1980028e-05,7.1248893e-06,1.0245284e-05,1.1567749e-05,0,0,0.02,1.3003833,3.5598704,4.0795719,0.68837752,1.3317482,1.4066658,0.7640065,1.2399811,1.4942365,0,0,0.265,3.1527241,8.4233711,25.669354,1.6178199,3.0863205,12.768819,1.6014308,2.7942993,17.429923,0,0,0.46,4.7189442,12.545025,17.984613,2.2030548,3.8746173,5.7230987,2.3943375,3.7689771,4.4274782,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
48,f0048,True,True,True,Pallet_3,clean-static,,640,480,590.89693,590.89693,320,240,5.6843419e-14,1015.6041,1015.6041,label_recomputed,10,29.479,,951.6912,0,0,0,0,0.93167783,0.3640195,0.3640195,1.0002668,0.93167783,0.3640195,0.3640195,1.0002668,0.33914889,0.084152155,0.29711588,8,8,9,8,True,True,9,4.182732e-06,6.4999544e-06,0.69040925,0.00055816297,4.1831745e-06,0,1,1,61432.052,631010.16,1495932.2,98.284376,161.28633,168.71323,1.1288221,1.3886087,1.4479591,0,1,1,73212.773,238574.19,472604.16,123.25798,167.91892,174.14606,2.1398303,2.8488704,2.9974331,0,1,1,80747.692,91099.86,94756.885,126.04932,170.64087,174.95177,3.1410921,3.9652246,4.2130004,False,mask_invariants_pass|camera_distance_over_limit|empty_target_mask,ground_continuity_pass,False,False,,True,True,False,True,True,False,False,False,True,True
50,f0050,True,True,True,Pallet_1,clean-static,,640,480,605.9065,605.9065,320,240,1.1368684e-13,1.933765,1.933765,label_recomputed,10,14.036,,1.8835268,47439,429,194,194,467.75067,196.55426,196.55426,507.36995,370.19397,196.55426,196.55426,419.13859,72763.203,30.90818,38641.975,6,6,7,6,True,True,7,6.0656251e-06,7.0548175e-06,3.2671165e-06,0,4.3419727e-06,0,0,0,0.41650818,0.98323627,1.1990911,0.25457349,0.3961865,0.46461322,1.0116786,1.3889475,1.535569,0,0,0,0.9204524,2.1013696,2.4094176,0.48964953,0.89682589,0.96502125,1.9062215,2.7567191,2.9153079,0,0,0.005,1.1921541,2.7763654,3.2928197,0.76440769,1.2277478,1.3423053,2.9393717,4.0264868,4.2895098,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
51,f0051,True,True,True,Pallet_2,clean-static,,720,480,680.79923,680.79923,360,240,2.8421709e-14,5.3485995,5.3485995,label_recomputed,10,1.95,,4.9872562,5054,201,33,33,226.59738,33.09898,33.09898,229.002,112.7786,33.09898,33.09898,117.53533,3732.8565,9.5549568,3161.0232,6,6,7,6,True,True,7,3.6234057e-06,5.9658502e-06,1.5368962e-05,3.4150946e-06,3.6231952e-06,0,0,0.275,2.9275654,8.1037729,9.4909239,0.52565836,0.93448346,0.99253354,0.95287282,1.2704492,1.3870001,0,0,0.64,6.8247914,18.33226,21.003853,1.0874351,1.9999942,2.5384226,1.9064151,2.5519544,2.6907662,0,0.005,0.78,11.592934,29.859854,36.385672,1.7261499,3.9984627,42.170124,2.8498161,4.6320825,43.520685,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
53,f0053,True,True,True,Pallet_1,clean-static,,560,560,506.31985,506.31985,280,280,2.8421709e-14,1.2378539,1.2378539,label_recomputed,10,6.239,,1.1688136,38911,445,145,145,923.78424,218.2062,218.2062,949.2056,346.88426,76.561381,76.561381,355.23279,26557.938,36.108898,16247.089,4,4,5,4,True,True,5,8.4906666e-06,1.1425806e-05,3.6871126e-06,1.7075473e-06,7.5901289e-06,0,0,0,0.48934358,0.96149936,1.1053201,0.38107039,0.65013066,0.72045116,0.81208238,1.3186707,1.4414918,0,0,0.005,0.98748049,1.8063519,2.1107146,0.86796472,1.3224205,1.4375669,1.670493,2.6673399,2.9456305,0,0,0,1.5685083,2.6155701,3.2180939,1.1772307,2.1068895,2.2724429,2.643051,3.8849777,4.2909285,True,,ground_continuity_pass,False,False,,True,True,True,True,False,True,True,True,False,False
54,f0054,True,True,True,Pallet_3,clean-static,,960,540,430.01083,430.01083,480,270,1.1368684e-13,17.60587,17.60587,label_recomputed,10,7.88,,16.623916,212,35,8,8,36.121317,9.0079837,9.0079837,37.227588,36.121317,9.0079837,9.0079837,37.227588,325.38024,2.8134318,245.85724,8,8,9,8,True,True,9,1.2993005e-05,2.1592004e-05,0.0012958995,4.8447423e-05,5.8368166e-06,0,0.055,0.95,34.244162,91.361487,100.99071,2.5095533,5.0329411,38.225988,1.0433615,1.4923461,6.8038833,0,0.385,0.99,75.286685,211.28315,265.18652,5.9696009,40.690027,42.358247,2.1468669,7.5554465,7.8942012,0,0.565,1,110.67742,312.49332,475.07004,9.5389566,41.60537,44.257311,3.4234251,8.2803576,8.8153175,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
56,f0056,True,True,True,Pallet_3,clean-static,,720,480,696.12404,696.12404,360,240,2.8421709e-14,1.9374005,1.9374005,label_recomputed,10,13.515,,1.8404547,52398,396,210,210,487.29794,217.57553,217.57553,533.66506,373.59262,167.63412,167.63412,409.47851,62626.872,43.03397,34489.074,6,6,7,6,True,True,7,4.162734e-05,0.0001413836,2.7692287e-05,8.099608e-06,4.2152821e-05,0,0,0,0.7011967,1.8439406,2.1064753,0.27948176,0.51554218,0.61442977,0.95970864,1.3772272,1.4815265,0,0,0.025,1.5539818,3.5182454,3.9764462,0.59516092,1.0354969,1.1458451,1.9328053,2.5467772,2.7332958,0,0,0.155,3.0590905,5.7157964,6.5487185,0.89713436,1.5131955,1.6313424,3.1027153,4.2564484,4.5615565,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
57,f0057,True,True,True,Pallet_0,clean-static,,960,540,475.67066,475.67066,480,270,1.1368684e-13,5.091644,5.091644,label_recomputed,10,3.407,,4.9079604,2886,147,24,24,150.47992,24.359308,24.359308,152.43878,150.47992,24.359308,24.359308,152.43878,3665.5867,13.082582,2955.1933,8,8,9,8,True,True,9,7.6017781e-06,1.3010321e-05,6.6209747e-05,7.2445096e-06,7.3461952e-06,0,0,0.21,2.9238494,6.5629153,8.0120249,0.59560601,1.0017329,1.142503,1.0569597,1.3339921,1.4519909,0,0,0.515,5.1088651,12.819053,14.645024,1.2769662,1.9674169,2.2102966,2.1040808,2.7028687,2.847722,0,0,0.655,7.6792569,17.320557,23.028314,1.912667,3.2292019,3.5506903,3.1008625,4.0744414,4.262384,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,True
58,f0058,True,True,True,Pallet_1,clean-static,,640,480,605.9065,605.9065,320,240,2.8421709e-14,2.9527668,2.9527668,label_recomputed,10,31.594,,2.7977328,28989,309,157,157,315.19872,212.40477,212.40477,380.08686,310.1735,144.4611,144.4611,342.1646,44808.005,27.218133,22644.934,5,5,6,5,True,True,6,6.2273507e-06,1.1600204e-05,3.4812133e-06,4.5177455e-06,8.3974061e-06,0,0,0,0.75796729,1.6335394,1.8696843,0.46271956,0.86124743,0.92481056,0.84097125,1.2837574,1.3452396,0,0,0.015,1.4674822,3.1835676,3.8961344,0.90889367,1.4669087,1.7189138,1.751549,2.5010602,2.7355138,0,0,0.09,2.5526449,4.8970643,5.529532,1.4182561,2.4665747,2.8228616,2.6748677,3.7526883,4.2455534,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
59,f0059,True,True,True,Pallet_2,clean-static,,640,480,525.11785,525.11785,320,240,5.6843419e-14,1.0980661,1.0980661,label_recomputed,10,2.346,,1.0932435,118500,638,286,286,746.11587,302.57699,302.57699,805.1346,326.32496,114.19613,114.19613,345.72928,37265.047,19.168155,18439.58,4,4,5,4,True,True,5,2.0094477e-05,3.4402064e-05,1.5748273e-05,1.7075473e-06,2.0094477e-05,0,0,0,0.47898136,0.92900523,1.0711964,0.19446147,0.36038687,0.41435148,1.0386268,1.5835694,1.7061578,0,0,0,1.0014312,2.0173912,2.2849421,0.40764685,0.76595909,0.92156336,2.1342474,3.1615325,3.4196426,0,0,0.025,1.2290304,3.6070148,4.0935851,0.66130278,1.1521575,1.305615,3.3840475,5.0924581,5.3778022,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
60,f0060,True,True,True,Pallet_2,clean-static,,640,480,420.52448,420.52448,320,240,2.8421709e-14,17.186249,17.186249,label_recomputed,10,10.143,,16.227699,268,35,12,12,35.826521,12.151733,12.151733,37.831259,35.826521,12.151733,12.151733,37.831259,435.3543,4.4816689,314.16521,8,8,9,8,True,True,9,3.7830413e-06,6.3918528e-06,1.0037816e-05,1.3713635e-05,3.7401371e-06,0,0.04,0.93,30.578574,76.485674,93.260323,2.2590459,4.213744,38.490557,1.0092905,1.3710423,9.4536054,0,0.3,0.965,60.7796,165.19986,196.13851,4.7830164,38.827611,41.104647,2.1457072,9.4089064,10.110631,0,0.465,1,86.113992,237.17836,285.52533,8.7482095,42.218288,45.083518,3.3155732,10.272716,10.667533,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
61,f0061,True,True,True,Pallet_1,clean-static,,560,560,415.28265,415.28265,280,280,5.6843419e-14,1.7605145,1.7605145,label_recomputed,10,46.713,,1.7605145,51521,372,302,302,376.27507,306.45454,306.45454,485.28066,376.27507,306.45454,306.45454,485.28066,115311.2,16.825208,59589.08,8,8,9,8,True,True,9,7.2236603e-06,1.5081888e-05,4.9367947e-06,1.7075473e-06,6.426259e-06,0,0,0,0.46075408,0.88871338,1.0225308,0.50216205,0.776523,0.85797322,1.1924563,1.5727711,1.6528827,0,0,0,0.893269,1.8421879,2.1746821,0.82622878,1.4789431,1.7718973,2.3349031,3.2539019,3.5313213,0,0,0.01,1.5387116,2.7967146,3.5620034,1.39231,2.5314064,2.938724,3.6057286,5.0754375,5.4786717,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
62,f0062,True,True,True,Pallet_0,controlled-occlusion,,960,540,634.71343,634.71343,480,270,5.6843419e-14,4.2481046,4.2481046,label_recomputed,10,38.623,,3.6727481,31092,272,207,207,280.98509,212.42027,212.42027,352.2428,154.07335,212.42027,154.07335,262.41374,32728.304,21.929768,13731.238,7,4,5,4,True,True,5,0.0025326012,0.0032739642,0.016167675,0.0010202141,50.975569,0,0.16,0.815,38.369254,118.1548,139.71476,5.0383615,25.426097,64.180685,4.363584,15.593643,29.783842,0,0.155,0.865,40.229731,111.41615,129.37927,6.1277234,26.388893,70.398732,5.160271,18.254832,42.609753,0,0.18,0.925,33.099202,114.95377,137.95842,6.39879,27.792062,68.18482,4.8456458,20.306812,35.80443,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
63,f0063,True,True,True,Pallet_3,clean-static,,720,480,605.9065,605.9065,360,240,5.6843419e-14,3.0964174,3.0964174,label_recomputed,10,70.89,,3.0964174,37562,301,273,273,305.03656,277.07803,277.07803,412.09166,305.03656,277.07803,277.07803,412.09166,84518.929,4.2421221,41908.106,8,8,9,8,True,True,9,4.4831207e-06,7.4463084e-06,9.2160338e-06,2.4148365e-06,6.0134961e-06,0,0,0,0.80105052,1.6585397,1.8322544,0.90456169,1.6564336,1.9347022,1.0697733,1.4005967,1.51975,0,0,0.035,1.2029539,3.6020137,4.3531364,1.9727215,3.2278673,3.7808693,2.1680523,2.6894618,2.9720356,0,0,0.26,2.6213438,6.0068715,6.9113038,3.0107332,5.5508074,6.4231622,3.3252805,4.3026937,4.6099117,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
